id,segment_id,review,review_cleaned,aspect,opinion,sentiment,topic,label_topic,base_primary,base_label,base_categories,MAIN_CATEGORY,MAIN_label,EXTRA_Opinion_Base_Needed_RARE_EXAMPLE
257,5,"It feels pretty quick , faster under standard . All right , as you would expect when the noise gets going , it gets going . Sorry , that status still ribs toe X6 X6 peak power the same 0.8000 has performed . There's extra 34 about . So this is a 152 great horsepower supercar now , because it weighs 1500 kilos . That makes it extremely fast .","it feels pretty quick , faster under standard . all right , as you would expect when the noise gets going , it gets going . sorry , that status still ribs toe x6 x6 peak power the same 0.8000 has performed . there's extra 34 about . so this is a 152 great horsepower supercar now , because it weighs 1500 kilos . that makes it extremely fast .",car,extremely fast,pos,performance,0,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,FALSE
257,6,All the power away . The extra power comes at the top end . The talks only up £8 foot and that's it . The same sort of 6000 revs before . So this car is all about the top end .,all the power away . the extra power comes at the top end . the talks only up £8 foot and that's it . the same sort of 6000 revs before . so this car is all about the top end .,top end,extra power,pos,performance,0,acceleration,0,acceleration,POWERTRAIN / PERFORMANCE,7,FALSE
257,6,All the power away . The extra power comes at the top end . The talks only up £8 foot and that's it . The same sort of 6000 revs before . So this car is all about the top end .,all the power away . the extra power comes at the top end . the talks only up £8 foot and that's it . the same sort of 6000 revs before . so this car is all about the top end .,car,all about top end,pos,performance,0,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,FALSE
257,7,"And although I'm not usually a massive fan of automated gearboxes , automated manuals , this'll one is pretty good . Actually , when you're really on it , it bunks the ships through probably here fairly quickly .","and although i'm not usually a massive fan of automated gearboxes , automated manuals , this'll one is pretty good . actually , when you're really on it , it bunks the ships through probably here fairly quickly .",gearbox,automated,neu,interior-features,1,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
257,7,"And although I'm not usually a massive fan of automated gearboxes , automated manuals , this'll one is pretty good . Actually , when you're really on it , it bunks the ships through probably here fairly quickly .","and although i'm not usually a massive fan of automated gearboxes , automated manuals , this'll one is pretty good . actually , when you're really on it , it bunks the ships through probably here fairly quickly .",gearbox,pretty good,pos,user-experience,8,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
257,7,"And although I'm not usually a massive fan of automated gearboxes , automated manuals , this'll one is pretty good . Actually , when you're really on it , it bunks the ships through probably here fairly quickly .","and although i'm not usually a massive fan of automated gearboxes , automated manuals , this'll one is pretty good . actually , when you're really on it , it bunks the ships through probably here fairly quickly .",gearbox,bunks the ship fairly quickly,pos,performance,0,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
257,9,"Our race all right . Certainly , certainly not . It's still no White is involving . The steering is light . Responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 Also , it still moves around just a little bit more on its springs .","our race all right . certainly , certainly not . it's still no white is involving . the steering is light . responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 also , it still moves around just a little bit more on its springs .",steering,light,pos,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
257,9,"Our race all right . Certainly , certainly not . It's still no White is involving . The steering is light . Responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 Also , it still moves around just a little bit more on its springs .","our race all right . certainly , certainly not . it's still no white is involving . the steering is light . responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 also , it still moves around just a little bit more on its springs .",steering,responsive,pos,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
257,9,"Our race all right . Certainly , certainly not . It's still no White is involving . The steering is light . Responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 Also , it still moves around just a little bit more on its springs .","our race all right . certainly , certainly not . it's still no white is involving . the steering is light . responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 also , it still moves around just a little bit more on its springs .",steering,inaccurate,neg,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
257,9,"Our race all right . Certainly , certainly not . It's still no White is involving . The steering is light . Responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 Also , it still moves around just a little bit more on its springs .","our race all right . certainly , certainly not . it's still no white is involving . the steering is light . responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 also , it still moves around just a little bit more on its springs .",steering,not as ingrained,neg,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
257,9,"Our race all right . Certainly , certainly not . It's still no White is involving . The steering is light . Responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 Also , it still moves around just a little bit more on its springs .","our race all right . certainly , certainly not . it's still no white is involving . the steering is light . responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 also , it still moves around just a little bit more on its springs .",steering,not as encrusted,neg,quality-aesthetic,2,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
257,9,"Our race all right . Certainly , certainly not . It's still no White is involving . The steering is light . Responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 Also , it still moves around just a little bit more on its springs .","our race all right . certainly , certainly not . it's still no white is involving . the steering is light . responsive , inaccurate , but it's not as ingrained and encrusted with feel a za 9 11 also , it still moves around just a little bit more on its springs .",steering,moves around a little bit more,neg,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
257,10,"What is X dreamily , spectacularly , is its ability to change direction .","what is x dreamily , spectacularly , is its ability to change direction .",change direction,spectacularly,pos,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
257,10,"What is X dreamily , spectacularly , is its ability to change direction .","what is x dreamily , spectacularly , is its ability to change direction .",change direction,dreamily,pos,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
257,11,"It's so agile , this car for a car that's still ways by a couple of 100 kilos than a GT three .","it's so agile , this car for a car that's still ways by a couple of 100 kilos than a gt three .",car,so agile,pos,handling,4,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,FALSE
257,11,"It's so agile , this car for a car that's still ways by a couple of 100 kilos than a GT three .","it's so agile , this car for a car that's still ways by a couple of 100 kilos than a gt three .",weight,couple of 100 kilos more than gt,neu,performance,0,weight,65,weight,DISTANCE / MEASUREMENT /  COST,0,FALSE
257,12,"You just try . Ella breaks in , planted it on its nose on it just melts on them because it's got a Rhea buys four wheel drive system . You could use the power to bring the background . Still go a little bit extra from Just pull it straight if things get a bit carried away .","you just try . ella breaks in , planted it on its nose on it just melts on them because it's got a rhea buys four wheel drive system . you could use the power to bring the background . still go a little bit extra from just pull it straight if things get a bit carried away .",drive system,four wheel,neu,handling,4,drive,21,drive,POWERTRAIN / PERFORMANCE,7,FALSE
257,13,"So adjustable from the engine Supergirl so adjustable control . And although it's not like a GT three RS where you could just take the number plates off it and go racing , what it does do is involved and engaged .","so adjustable from the engine supergirl so adjustable control . and although it's not like a gt three rs where you could just take the number plates off it and go racing , what it does do is involved and engaged .",engine,adjustable,pos,performance,0,engine / power train,25,engine / power train,POWERTRAIN / PERFORMANCE,7,FALSE
257,13,"So adjustable from the engine Supergirl so adjustable control . And although it's not like a GT three RS where you could just take the number plates off it and go racing , what it does do is involved and engaged .","so adjustable from the engine supergirl so adjustable control . and although it's not like a gt three rs where you could just take the number plates off it and go racing , what it does do is involved and engaged .",control,adjustable,pos,performance,0,driving dynamics / handling,23,driving dynamics / handling,HANDLING / DYNAMICS,5,FALSE
257,13,"So adjustable from the engine Supergirl so adjustable control . And although it's not like a GT three RS where you could just take the number plates off it and go racing , what it does do is involved and engaged .","so adjustable from the engine supergirl so adjustable control . and although it's not like a gt three rs where you could just take the number plates off it and go racing , what it does do is involved and engaged .",drive,involved,pos,handling,4,drive,21,drive,POWERTRAIN / PERFORMANCE,7,FALSE
257,13,"So adjustable from the engine Supergirl so adjustable control . And although it's not like a GT three RS where you could just take the number plates off it and go racing , what it does do is involved and engaged .","so adjustable from the engine supergirl so adjustable control . and although it's not like a gt three rs where you could just take the number plates off it and go racing , what it does do is involved and engaged .",drive,engaging,pos,handling,4,drive,21,drive,POWERTRAIN / PERFORMANCE,7,FALSE
257,14,"You know , I think the 33 people that bought these in the UK they have an absolute ball in them . I think they're gonna absolutely love him .","you know , i think the 33 people that bought these in the uk they have an absolute ball in them . i think they're gonna absolutely love him .",car,absolutely love,pos,user-experience,8,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,FALSE
258,1,"This is the new Audi Q3 , and it's a little bit like a man bag in the way that it's trendy on dhe . Usefully practical . One of this isn't so practical that I can fit my iPod , innit ? Some striving to current anyway , decided Q3 .","this is the new audi q3 , and it's a little bit like a man bag in the way that it's trendy on dhe . usefully practical . one of this isn't so practical that i can fit my ipod , innit ? some striving to current anyway , decided q3 .",practicality,usefully practical,pos,interior-features,1,storage & utility,57,storage & utility,FUNCTIONAL / UTILITY FEATURES,3,FALSE
258,1,"This is the new Audi Q3 , and it's a little bit like a man bag in the way that it's trendy on dhe . Usefully practical . One of this isn't so practical that I can fit my iPod , innit ? Some striving to current anyway , decided Q3 .","this is the new audi q3 , and it's a little bit like a man bag in the way that it's trendy on dhe . usefully practical . one of this isn't so practical that i can fit my ipod , innit ? some striving to current anyway , decided q3 .",audi q3,trendy,pos,quality-aesthetic,2,model / generic car terms,40,model / generic car terms,GENERAL INFORMATION,4,FALSE
258,2,"It's a premium machine , so it isn't The cheapest thing starts from just over £30,000 . However , you could save an average of just under 1500 quid off one A3 Karli , even though it's brand new . Now , if you want to see how much money you concern a new car on the ballpark balanced there on the screen on that link below the video and you get a car while , alternatively , just Google Car wow deals and you can check out the best deals and offers on the latest new cars on my website .","it's a premium machine , so it isn't the cheapest thing starts from just over £30,000 . however , you could save an average of just under 1500 quid off one a3 karli , even though it's brand new . now , if you want to see how much money you concern a new car on the ballpark balanced there on the screen on that link below the video and you get a car while , alternatively , just google car wow deals and you can check out the best deals and offers on the latest new cars on my website .",car,premium machine,pos,quality-aesthetic,2,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,FALSE
258,2,"It's a premium machine , so it isn't The cheapest thing starts from just over £30,000 . However , you could save an average of just under 1500 quid off one A3 Karli , even though it's brand new . Now , if you want to see how much money you concern a new car on the ballpark balanced there on the screen on that link below the video and you get a car while , alternatively , just Google Car wow deals and you can check out the best deals and offers on the latest new cars on my website .","it's a premium machine , so it isn't the cheapest thing starts from just over £30,000 . however , you could save an average of just under 1500 quid off one a3 karli , even though it's brand new . now , if you want to see how much money you concern a new car on the ballpark balanced there on the screen on that link below the video and you get a car while , alternatively , just google car wow deals and you can check out the best deals and offers on the latest new cars on my website .",price,cheapest thing,pos,cost,7,value / cost,62,value / cost,DISTANCE / MEASUREMENT /  COST,0,FALSE
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",new q3,lot more presence,pos,quality-aesthetic,2,model / generic car terms,40,model / generic car terms,GENERAL INFORMATION,4,FALSE
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",grill,big,pos,quality-aesthetic,2,grill,34,grill,EXTERIOR / STYLING / STRUCTURAL,2,dimensions & measurements
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",grill,bold,pos,quality-aesthetic,2,grill,34,grill,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",grill,aggressive,pos,quality-aesthetic,2,grill,34,grill,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",paint,blue,neu,quality-aesthetic,2,exterior materials & finish,28,exterior materials & finish,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",paint,really stands out,pos,quality-aesthetic,2,exterior materials & finish,28,exterior materials & finish,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",bumpers,deeper,pos,quality-aesthetic,2,bumper,9,bumper,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",creases,strong,pos,quality-aesthetic,2,design,16,design,EMOTIONAL / SENSORY / VISUAL,1,FALSE
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",creases,highlighted,pos,quality-aesthetic,2,design,16,design,EMOTIONAL / SENSORY / VISUAL,1,FALSE
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",rear haunches,very muscular,pos,quality-aesthetic,2,body class,3,body class,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
258,3,"This new Q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . It really highlights the car's strong creases and look at these rear haunches . Very muscular is a smart looking car .","this new q3 has a lot more presence in the old on , which is just a kind of blob from the lights of their core graphics in the big , bold , aggressive grill , the deeper from bumpers off this s line version , and this is blue paint , which really stands out . it really highlights the car's strong creases and look at these rear haunches . very muscular is a smart looking car .",looks,smart,pos,quality-aesthetic,2,design,16,design,EMOTIONAL / SENSORY / VISUAL,1,FALSE
258,4,"I'm gonna take this off . Thistles not trained yet . All It's very poor example of a man bag , but this is a great example of a small SUV because , yes , it may be small , but it's actually got a decent size boot Facts from the biggest boots for this size of car . Yes , there's a little bit of a lift to lift things over , but you get this nice , posh , shiny scuff plates so you don't scratch that beautiful blue paint work when you drag your luggage out on book Boot is a nice square shaped different storage areas down there , and down there you have tether points as well to tie things to which is great hooks to hang things off . And look at this lovely feature . Good old Audi . You can wedge the false floor applied to mess around down here . Now you can't get it with a space saver spare wheel . This one actually has what looks like a somewhat for for that graded stereo system here in the boot . But that is detectable . If you need the space , this one doesn't have a spare well like I say , it's got the tire sealant group , which isn't great , but it's an extra storage areas round there . If you need that Andi look , you can , of course , lower the boot for just a bit more capacity that you're probably best leaving it up like that if you wanted to lower the rear seats . Problem is , when you come to loathe those receipts , you have to walk around to the back . Which is a bit annoying is that leaves right down at the sea , Bass said . Cock around that . It's just bear with me . Bear with me . Imagine dealing with a bunch of restless children or shopping and having to do this nightmare . That's one oversight . Audi wish it had leaves in the boot to lower those seatbacks . Well , look , once you've load them . Nice , flat , spacious , spacious floor . Denny's decide things right to the front of the car . Now I just put the seats back .","i'm gonna take this off . thistles not trained yet . all it's very poor example of a man bag , but this is a great example of a small suv because , yes , it may be small , but it's actually got a decent size boot facts from the biggest boots for this size of car . yes , there's a little bit of a lift to lift things over , but you get this nice , posh , shiny scuff plates so you don't scratch that beautiful blue paint work when you drag your luggage out on book boot is a nice square shaped different storage areas down there , and down there you have tether points as well to tie things to which is great hooks to hang things off . and look at this lovely feature . good old audi . you can wedge the false floor applied to mess around down here . now you can't get it with a space saver spare wheel . this one actually has what looks like a somewhat for for that graded stereo system here in the boot . but that is detectable . if you need the space , this one doesn't have a spare well like i say , it's got the tire sealant group , which isn't great , but it's an extra storage areas round there . if you need that andi look , you can , of course , lower the boot for just a bit more capacity that you're probably best leaving it up like that if you wanted to lower the rear seats . problem is , when you come to loathe those receipts , you have to walk around to the back . which is a bit annoying is that leaves right down at the sea , bass said . cock around that . it's just bear with me . bear with me . imagine dealing with a bunch of restless children or shopping and having to do this nightmare . that's one oversight . audi wish it had leaves in the boot to lower those seatbacks . well , look , once you've load them . nice , flat , spacious , spacious floor . denny's decide things right to the front of the car . now i just put the seats back .",size,small,neg,general-information,6,dimensions & measurements,17,dimensions & measurements,DISTANCE / MEASUREMENT /  COST,0,FALSE
258,4,"I'm gonna take this off . Thistles not trained yet . All It's very poor example of a man bag , but this is a great example of a small SUV because , yes , it may be small , but it's actually got a decent size boot Facts from the biggest boots for this size of car . Yes , there's a little bit of a lift to lift things over , but you get this nice , posh , shiny scuff plates so you don't scratch that beautiful blue paint work when you drag your luggage out on book Boot is a nice square shaped different storage areas down there , and down there you have tether points as well to tie things to which is great hooks to hang things off . And look at this lovely feature . Good old Audi . You can wedge the false floor applied to mess around down here . Now you can't get it with a space saver spare wheel . This one actually has what looks like a somewhat for for that graded stereo system here in the boot . But that is detectable . If you need the space , this one doesn't have a spare well like I say , it's got the tire sealant group , which isn't great , but it's an extra storage areas round there . If you need that Andi look , you can , of course , lower the boot for just a bit more capacity that you're probably best leaving it up like that if you wanted to lower the rear seats . Problem is , when you come to loathe those receipts , you have to walk around to the back . Which is a bit annoying is that leaves right down at the sea , Bass said . Cock around that . It's just bear with me . Bear with me . Imagine dealing with a bunch of restless children or shopping and having to do this nightmare . That's one oversight . Audi wish it had leaves in the boot to lower those seatbacks . Well , look , once you've load them . Nice , flat , spacious , spacious floor . Denny's decide things right to the front of the car . Now I just put the seats back .","i'm gonna take this off . thistles not trained yet . all it's very poor example of a man bag , but this is a great example of a small suv because , yes , it may be small , but it's actually got a decent size boot facts from the biggest boots for this size of car . yes , there's a little bit of a lift to lift things over , but you get this nice , posh , shiny scuff plates so you don't scratch that beautiful blue paint work when you drag your luggage out on book boot is a nice square shaped different storage areas down there , and down there you have tether points as well to tie things to which is great hooks to hang things off . and look at this lovely feature . good old audi . you can wedge the false floor applied to mess around down here . now you can't get it with a space saver spare wheel . this one actually has what looks like a somewhat for for that graded stereo system here in the boot . but that is detectable . if you need the space , this one doesn't have a spare well like i say , it's got the tire sealant group , which isn't great , but it's an extra storage areas round there . if you need that andi look , you can , of course , lower the boot for just a bit more capacity that you're probably best leaving it up like that if you wanted to lower the rear seats . problem is , when you come to loathe those receipts , you have to walk around to the back . which is a bit annoying is that leaves right down at the sea , bass said . cock around that . it's just bear with me . bear with me . imagine dealing with a bunch of restless children or shopping and having to do this nightmare . that's one oversight . audi wish it had leaves in the boot to lower those seatbacks . well , look , once you've load them . nice , flat , spacious , spacious floor . denny's decide things right to the front of the car . now i just put the seats back .",type,suv,neu,general-information,6,body type,4,body type,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
258,4,"I'm gonna take this off . Thistles not trained yet . All It's very poor example of a man bag , but this is a great example of a small SUV because , yes , it may be small , but it's actually got a decent size boot Facts from the biggest boots for this size of car . Yes , there's a little bit of a lift to lift things over , but you get this nice , posh , shiny scuff plates so you don't scratch that beautiful blue paint work when you drag your luggage out on book Boot is a nice square shaped different storage areas down there , and down there you have tether points as well to tie things to which is great hooks to hang things off . And look at this lovely feature . Good old Audi . You can wedge the false floor applied to mess around down here . Now you can't get it with a space saver spare wheel . This one actually has what looks like a somewhat for for that graded stereo system here in the boot . But that is detectable . If you need the space , this one doesn't have a spare well like I say , it's got the tire sealant group , which isn't great , but it's an extra storage areas round there . If you need that Andi look , you can , of course , lower the boot for just a bit more capacity that you're probably best leaving it up like that if you wanted to lower the rear seats . Problem is , when you come to loathe those receipts , you have to walk around to the back . Which is a bit annoying is that leaves right down at the sea , Bass said . Cock around that . It's just bear with me . Bear with me . Imagine dealing with a bunch of restless children or shopping and having to do this nightmare . That's one oversight . Audi wish it had leaves in the boot to lower those seatbacks . Well , look , once you've load them . Nice , flat , spacious , spacious floor . Denny's decide things right to the front of the car . Now I just put the seats back .","i'm gonna take this off . thistles not trained yet . all it's very poor example of a man bag , but this is a great example of a small suv because , yes , it may be small , but it's actually got a decent size boot facts from the biggest boots for this size of car . yes , there's a little bit of a lift to lift things over , but you get this nice , posh , shiny scuff plates so you don't scratch that beautiful blue paint work when you drag your luggage out on book boot is a nice square shaped different storage areas down there , and down there you have tether points as well to tie things to which is great hooks to hang things off . and look at this lovely feature . good old audi . you can wedge the false floor applied to mess around down here . now you can't get it with a space saver spare wheel . this one actually has what looks like a somewhat for for that graded stereo system here in the boot . but that is detectable . if you need the space , this one doesn't have a spare well like i say , it's got the tire sealant group , which isn't great , but it's an extra storage areas round there . if you need that andi look , you can , of course , lower the boot for just a bit more capacity that you're probably best leaving it up like that if you wanted to lower the rear seats . problem is , when you come to loathe those receipts , you have to walk around to the back . which is a bit annoying is that leaves right down at the sea , bass said . cock around that . it's just bear with me . bear with me . imagine dealing with a bunch of restless children or shopping and having to do this nightmare . that's one oversight . audi wish it had leaves in the boot to lower those seatbacks . well , look , once you've load them . nice , flat , spacious , spacious floor . denny's decide things right to the front of the car . now i just put the seats back .",car,great example,pos,general-information,6,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,FALSE
258,4,"I'm gonna take this off . Thistles not trained yet . All It's very poor example of a man bag , but this is a great example of a small SUV because , yes , it may be small , but it's actually got a decent size boot Facts from the biggest boots for this size of car . Yes , there's a little bit of a lift to lift things over , but you get this nice , posh , shiny scuff plates so you don't scratch that beautiful blue paint work when you drag your luggage out on book Boot is a nice square shaped different storage areas down there , and down there you have tether points as well to tie things to which is great hooks to hang things off . And look at this lovely feature . Good old Audi . You can wedge the false floor applied to mess around down here . Now you can't get it with a space saver spare wheel . This one actually has what looks like a somewhat for for that graded stereo system here in the boot . But that is detectable . If you need the space , this one doesn't have a spare well like I say , it's got the tire sealant group , which isn't great , but it's an extra storage areas round there . If you need that Andi look , you can , of course , lower the boot for just a bit more capacity that you're probably best leaving it up like that if you wanted to lower the rear seats . Problem is , when you come to loathe those receipts , you have to walk around to the back . Which is a bit annoying is that leaves right down at the sea , Bass said . Cock around that . It's just bear with me . Bear with me . Imagine dealing with a bunch of restless children or shopping and having to do this nightmare . That's one oversight . Audi wish it had leaves in the boot to lower those seatbacks . Well , look , once you've load them . Nice , flat , spacious , spacious floor . Denny's decide things right to the front of the car . Now I just put the seats back .","i'm gonna take this off . thistles not trained yet . all it's very poor example of a man bag , but this is a great example of a small suv because , yes , it may be small , but it's actually got a decent size boot facts from the biggest boots for this size of car . yes , there's a little bit of a lift to lift things over , but you get this nice , posh , shiny scuff plates so you don't scratch that beautiful blue paint work when you drag your luggage out on book boot is a nice square shaped different storage areas down there , and down there you have tether points as well to tie things to which is great hooks to hang things off . and look at this lovely feature . good old audi . you can wedge the false floor applied to mess around down here . now you can't get it with a space saver spare wheel . this one actually has what looks like a somewhat for for that graded stereo system here in the boot . but that is detectable . if you need the space , this one doesn't have a spare well like i say , it's got the tire sealant group , which isn't great , but it's an extra storage areas round there . if you need that andi look , you can , of course , lower the boot for just a bit more capacity that you're probably best leaving it up like that if you wanted to lower the rear seats . problem is , when you come to loathe those receipts , you have to walk around to the back . which is a bit annoying is that leaves right down at the sea , bass said . cock around that . it's just bear with me . bear with me . imagine dealing with a bunch of restless children or shopping and having to do this nightmare . that's one oversight . audi wish it had leaves in the boot to lower those seatbacks . well , look , once you've load them . nice , flat , spacious , spacious floor . denny's decide things right to the front of the car . now i just put the seats back .",boot,decent size,pos,exterior-features,9,boot / cargo,6,boot / cargo,FUNCTIONAL / UTILITY FEATURES,3,dimensions & measurements
